stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2:168:JDFS-25,,"Ústí n.L.,,Sociální péče",,50.6776886,14.02814865,101,,0,,Europe/Prague,0,
2:168:JDFS-26,,"Ústí n.L.,,odb.Neznabohy",,50.6967773,14.0184059,101,,0,,Europe/Prague,0,
2:168:JDFS-28,,"Jílové,,sídliště",,50.7657661,14.1107168,311,,0,,Europe/Prague,0,
2:16:JDFS-1,,"Benešov n.Pl.,,Bedřichov záv.",,50.729496,14.3163564,331,,0,,Europe/Prague,0,
2:16:JDFS-10,,"Děčín,Březiny,hor.",,50.7606975,14.2583261,301,,0,,Europe/Prague,0,
2:16:JDFS-13,,"Františkov n.Pl.,,Ostrý",,50.72408105,14.32491265,332,,0,,Europe/Prague,0,
2:16:JDFS-14,,"Františkov n.Pl.,,pila",,50.7198849,14.3372531,332,,0,,Europe/Prague,0,
2:16:JDFS-15,,"Františkov n.Pl.,,Valkeřické rozc.",,50.71912,14.3487344,332,,0,,Europe/Prague,0,
2:16:JDFS-16,,"Františkov n.Pl.,,záv.",,50.72487,14.32973005,332,,0,,Europe/Prague,0,
2:16:JDFS-17,,"Malá Veleň,Jedlka,rozc.",,50.74345385,14.2777023,339,,0,,Europe/Prague,0,
2:16:JDFS-18,,"Malá Veleň,Jedlka,záv.",,50.74101635,14.2810421,339,,0,,Europe/Prague,0,
2:16:JDFS-19,,"Verneřice,Příbram,dol.",,50.66974675,14.2668514,336,,0,,Europe/Prague,0,
2:16:JDFS-2,,"Benešov n.Pl.,,nám.",,50.7415022333333,14.3112119,331,,0,,Europe/Prague,0,
2:16:JDFS-20,,"Verneřice,Příbram,rozc.",,50.6704437,14.25457145,336,,0,,Europe/Prague,0,
2:16:JDFS-21,,"Verneřice,Rychnov",,50.68698,14.2634125,336,,0,,Europe/Prague,0,
2:16:JDFS-22,,"Malá Veleň,Soutěsky",,50.751145,14.26077415,339,,0,,Europe/Prague,0,
2:16:JDFS-23,,"Valkeřice,,hřiště",,50.7078228,14.3297682,337,,0,,Europe/Prague,0,
2:16:JDFS-24,,"Valkeřice,,pošta",,50.70352135,14.3229761,337,,0,,Europe/Prague,0,
2:16:JDFS-25,,"Valkeřice,,u Benešů",,50.71310285,14.34402275,337,,0,,Europe/Prague,0,
2:16:JDFS-26,,"Valkeřice,,u kostela",,50.6974232,14.3187437,337,,0,,Europe/Prague,0,
2:16:JDFS-27,,"Valkeřice,,u Macháčků",,50.7087084,14.3387432,337,,0,,Europe/Prague,0,
2:16:JDFS-28,,"Valkeřice,,u Sedláčků",,50.69238405,14.3152299,337,,0,,Europe/Prague,0,
2:16:JDFS-3,,"Benešov n.Pl.,,rozc.Heřmanov",,50.7335455,14.310028325,331,,0,,Europe/Prague,0,
2:16:JDFS-30,,"Verneřice,,statek",,50.664823,14.2856417,336,,0,,Europe/Prague,0,
2:16:JDFS-31,,"Verneřice,,rozc.",,50.6815718,14.31078185,337,,0,,Europe/Prague,0,
2:16:JDFS-32,,"Verneřice,,sušička",,50.66337175,14.29303595,336,,0,,Europe/Prague,0,
2:16:JDFS-34,,"Verneřice,Čáslav,rozc.",,50.667525,14.27627325,336,,0,,Europe/Prague,0,
2:16:JDFS-4,,"Benešov n.Pl.,,u čerp.st.",,50.7413864,14.2944064,331,,0,,Europe/Prague,0,
2:16:JDFS-5,,"Benešov n.Pl.,,záv.I",,50.74102105,14.30151035,331,,0,,Europe/Prague,0,
2:173:JDFS-1,,"Velké Chvojno,Arnultovice",,50.714489,14.0463047,136,,0,,Europe/Prague,0,
2:173:JDFS-10,,"Chuderov,Libov",,50.70574,14.07232855,133,,0,,Europe/Prague,0,
2:173:JDFS-11,,"Chuderov,Lipová",,50.7167263,14.0879655,133,,0,,Europe/Prague,0,
2:173:JDFS-12,,"Velké Chvojno,Luční Chvojno",,50.7231561,14.0546489,136,,0,,Europe/Prague,0,
2:173:JDFS-13,,"Velké Chvojno,Malé Chvojno",,50.7405865,14.0279365,136,,0,,Europe/Prague,0,
2:173:JDFS-15,,Malečov,,50.6314201,14.12017105,161,,0,,Europe/Prague,0,
2:173:JDFS-16,,"Malečov,,odb.",,50.6425114,14.09665295,101,,0,,Europe/Prague,0,
2:173:JDFS-17,,"Velké Chvojno,Mnichov",,50.72254375,14.0771155,136,,0,,Europe/Prague,0,
2:173:JDFS-18,,"Malečov,Pohoří,rozc.0.5",,50.62669655,14.13067245,161,,0,,Europe/Prague,0,
2:173:JDFS-19,,"Malečov,Proboštov,host.",,50.62546275,14.15083685,162,,0,,Europe/Prague,0,
2:173:JDFS-2,,"Chuderov,Lipová,rozc.Blansko 1.5",,50.7114079,14.084322,133,,0,,Europe/Prague,0,
2:173:JDFS-20,,"Malečov,Proboštov,odb.Lhota pod Pannou",,50.62485505,14.15616655,162,,0,,Europe/Prague,0,
2:173:JDFS-21,,"Chuderov,Radešín",,50.70230865,14.0692296,101,,0,,Europe/Prague,0,
2:173:JDFS-23,,"Malečov,Rýdeč,odb.Lhota pod Pannou",,50.61389545,14.166646,162,,0,,Europe/Prague,0,
2:173:JDFS-24,,"Chuderov,Sovolusky,rozc.0.5",,50.69424645,14.06882815,101,,0,,Europe/Prague,0,
2:173:JDFS-25,,Tašov,,50.6145753,14.13431715,162,,0,,Europe/Prague,0,
2:173:JDFS-26,,"Tašov,,ovčárna",,50.607921875,14.146843375,"162,162",,0,,Europe/Prague,0,
2:173:JDFS-3,,"Malečov,Březí,rozc.0.3",,50.64412845,14.112092,161,,0,,Europe/Prague,0,
2:173:JDFS-34,,"Ústí n.L.,,Kamenný vrch",,50.6541233,14.06637765,101,,0,,Europe/Prague,0,
2:173:JDFS-35,,"Ústí n.L.,,Kamenný vrch škola",,50.65729905,14.06200315,101,,0,,Europe/Prague,0,
2:173:JDFS-36,,Velké Chvojno,,50.7324829,14.0369158,136,,0,,Europe/Prague,0,
2:173:JDFS-37,,"Velké Chvojno,,škola",,50.7298661,14.03538705,136,,0,,Europe/Prague,0,
2:173:JDFS-38,,"Velké Chvojno,Žďár",,50.72874,14.0226774,136,,0,,Europe/Prague,0,
2:173:JDFS-39,,"Velké Chvojno,Žďár,rozc.0.5",,50.72788045,14.03297185,136,,0,,Europe/Prague,0,
2:173:JDFS-4,,"Malečov,Čeřeniště",,50.60060205,14.1214521,162,,0,,Europe/Prague,0,
2:173:JDFS-43,,"Ústí n.L.,,Malátova",,,,101,,0,,Europe/Prague,0,
2:173:JDFS-7,,"Ústí n.L.,Kojetice",,50.64535245,14.0875645,101,,0,,Europe/Prague,0,
2:177:JDFS-16,,"Teplice,Řetenice,Sklářská",,50.6398831,13.800869,401,,0,,Europe/Prague,0,
2:177:JDFS-17,,"Újezdeček,,Dukla rozc.",,50.6470937,13.77651405,401,,0,,Europe/Prague,0,
2:177:JDFS-18,,"Újezdeček,,nám.",,50.64537115,13.7893281,401,,0,,Europe/Prague,0,
2:177:JDFS-22,,"Ústí n.L.,,Bukov rondel",,50.6806,14.0069828,101,,0,,Europe/Prague,0,
2:177:JDFS-25,,"Jeníkov,Oldřichov",,50.63662082,13.75479872,492,,0,,Europe/Prague,0,
2:177:JDFS-26,,"Jeníkov,Oldřichov,ObÚ",,50.63662082,13.75479872,492,,0,,Europe/Prague,0,
2:177:JDFS-27,,"Jeníkov,Oldřichov,rozc.žel.st.",,50.64168,13.76076365,492,,0,,Europe/Prague,0,
2:177:JDFS-32,,"Teplice,,Křižíkova",,50.6414612,13.8164158,401,,0,,Europe/Prague,0,
2:177:JDFS-33,,"Teplice,,Libušina",,50.6380178,13.80902625,401,,0,,Europe/Prague,0,
2:177:JDFS-37,,"Ústí n.L.,Bukov,sanat.",,50.68209265,14.02040385,101,,0,,Europe/Prague,0,
2:177:JDFS-39,,"Ústí n.L.,Severní Terasa",,50.68014315,14.02571695,101,,0,,Europe/Prague,0,
2:177:JDFS-7,,"Jeníkov,,nám.",,50.6288738,13.7492933,492,,0,,Europe/Prague,0,
2:178:JDFS-13,,Tuchořice,,50.2849464,13.6629848,845,,0,,Europe/Prague,0,
2:178:JDFS-14,,"Tuchořice,,samota",,50.29199,13.6449718,845,,0,,Europe/Prague,0,
2:178:JDFS-15,,"Tuchořice,,škola",,50.2869034,13.6573553,845,,0,,Europe/Prague,0,
2:178:JDFS-16,,"Jimlín,Zeměchy",,50.3277727,13.74914215,841,,0,,Europe/Prague,0,
2:178:JDFS-2,,"Lipno,Drahomyšl",,50.3093262,13.6442537,846,,0,,Europe/Prague,0,
2:178:JDFS-21,,"Louny,,Osvoboditelů",,50.3555603,13.8033223,801,,0,,Europe/Prague,0,
2:178:JDFS-22,,"Louny,,Zahradní město",,50.35394,13.8157983,801,,0,,Europe/Prague,0,
2:178:JDFS-3,,"Liběšice,Dubčany",,50.296605,13.633121,844,,0,,Europe/Prague,0,
2:178:JDFS-4,,Liběšice,,50.29493,13.6219454,844,,0,,Europe/Prague,0,
2:178:JDFS-5,,"Lipno,Lipenec",,50.31536,13.7044573,846,,0,,Europe/Prague,0,
2:178:JDFS-6,,Lipno,,50.2984962,13.6788969,846,,0,,Europe/Prague,0,
2:178:JDFS-9,,"Louny,,Riegrova",,50.35632515,13.82018995,801,,0,,Europe/Prague,0,
2:179:JDFS-14,,"Výsluní,Kýšovice",,50.4727135,13.255084,527,,0,,Europe/Prague,0,
2:179:JDFS-15,,"Výsluní,Volyně,rozc.",,50.4518547,13.178319,558,,0,,Europe/Prague,0,
2:179:JDFS-20,,"Chomutov,,Kadaňská kaplička",,50.4590759,13.3962631,501,,0,,Europe/Prague,0,
2:179:JDFS-23,,"Místo,Blahuňov",,50.4466667,13.2926836,526,,0,,Europe/Prague,0,
2:179:JDFS-24,,"Místo,Vysoká Jedle",,50.4552,13.2634983,526,,0,,Europe/Prague,0,
2:179:JDFS-26,,"Výsluní,Třebíška,rozc.",,50.4638824,13.2322845,527,,0,,Europe/Prague,0,
2:179:JDFS-27,,"Místo,,výchovný ústav",,50.4479179,13.2629118,526,,0,,Europe/Prague,0,
2:179:JDFS-4,,"Chomutov,,Kadaňská škola",,50.46190645,13.40029195,501,,0,,Europe/Prague,0,
2:179:JDFS-9,,Místo,,50.44702,13.26713,526,,0,,Europe/Prague,0,
2:17:JDFS-1,,"Dolní Poustevna,,střed",,50.98227,14.2882996,397,,0,,Europe/Prague,0,
2:17:JDFS-3,,"Lobendava,,rybník",,51.00876235,14.29843135,396,,0,,Europe/Prague,0,
2:17:JDFS-4,,"Dolní Poustevna,Horní Poustevna",,50.99818765,14.2923573,397,,0,,Europe/Prague,0,
2:17:JDFS-5,,"Dolní Poustevna,Markéta,odb.",,51.0023763,14.2963953,397,,0,,Europe/Prague,0,
2:17:JDFS-6,,"Dolní Poustevna,,žel.st.",,50.98318,14.2837858,397,,0,,Europe/Prague,0,
2:184:JDFS-10,,"Opočno,,host.",,50.3116035,13.7350092,822,,0,,Europe/Prague,0,
2:184:JDFS-11,,"Opočno,,žel.přejezd",,50.31203,13.7332516,822,,0,,Europe/Prague,0,
2:184:JDFS-12,,"Hřivice,Touchovice",,50.3031075,13.73114195,821,,0,,Europe/Prague,0,
2:184:JDFS-15,,"Tuchořice,,háj.",,50.2807541,13.673625,845,,0,,Europe/Prague,0,
2:184:JDFS-16,,"Lipno,Drahomyšl,kaplička",,50.3091545,13.64408,846,,0,,Europe/Prague,0,
2:184:JDFS-3,,"Hřivice,,Nová ulice",,50.2911186,13.73221875,821,,0,,Europe/Prague,0,
2:184:JDFS-4,,"Hřivice,,žel.st.",,50.2866325,13.726511,821,,0,,Europe/Prague,0,
2:184:JDFS-5,,Jimlín,,50.3183174,13.7466822,841,,0,,Europe/Prague,0,
2:184:JDFS-8,,"Lipno,Lipenec,škola",,50.3152771,13.7047462,846,,0,,Europe/Prague,0,
2:184:JDFS-9,,"Hřivice,Markvarec",,50.2773662,13.6951909,821,,0,,Europe/Prague,0,
2:185:JDFS-10,,"Krásná Lípa,nádraží",,50.91571,14.513577,386,,0,,Europe/Prague,0,
2:185:JDFS-26,,"Krásná Lípa,žel.zast.město",,50.9068794,14.511786,386,,0,,Europe/Prague,0,
2:185:JDFS-8,,"Krásná Lípa,Pražská",,50.90159305,14.5119066,386,,0,,Europe/Prague,0,
2:186:JDFS-21,,"Děčín,Loubí,I",,50.802597,14.2388878,301,,0,,Europe/Prague,0,
2:186:JDFS-33,,"Krásná Lípa,Kyjov,Kyjovské údolí",,50.9143658,14.46287775,386,,0,,Europe/Prague,0,
2:186:JDFS-34,,"Krásná Lípa,Kyjov,přehrada",,50.90879745,14.46232655,386,,0,,Europe/Prague,0,
2:186:JDFS-35,,"Krásná Lípa,Kyjov,Dlouhý Důl",,50.9175892,14.46787785,386,,0,,Europe/Prague,0,
2:18:JDFS-1,,"Brandov,u kostela",,50.6319515,13.3911762,254,,0,,Europe/Prague,0,
2:18:JDFS-10,,"Hora Sv.Kateřiny,Pachenkov",,50.59664,13.44832945,253,,0,,Europe/Prague,0,
2:18:JDFS-11,,"Hora Sv.Kateřiny,u hraničního přechodu",,50.610239,13.42808775,253,,0,,Europe/Prague,0,
2:18:JDFS-12,,"Hora Sv.Kateřiny,nám.",,50.60611735,13.43733165,253,,0,,Europe/Prague,0,
2:18:JDFS-13,,"Hora Sv.Kateřiny,SÚS",,50.60277555,13.4343033,253,,0,,Europe/Prague,0,
2:18:JDFS-14,,"Hora Sv.Kateřiny,pož.zbroj.",,50.60520895,13.44150495,"253,253",,0,,Europe/Prague,0,
2:18:JDFS-15,,"Hora Sv.Kateřiny,předávací stanice",,50.601216,13.4516525,"253,253",,0,,Europe/Prague,0,
2:18:JDFS-16,,"Hora Sv.Kateřiny,Dolní",,50.606298,13.43143895,253,,0,,Europe/Prague,0,
2:18:JDFS-17,,"Horní Jiřetín,rozc.0.2",,50.584128775,13.53666615,221,,0,,Europe/Prague,0,
2:18:JDFS-18,,"Horní Jiřetín,Triola",,50.58646,13.53403075,221,,0,,Europe/Prague,0,
2:18:JDFS-19,,Janov,,50.5873871,13.5641832,221,,0,,Europe/Prague,0,
2:18:JDFS-2,,"Brandov,u hřiště",,50.6409664,13.3812617,254,,0,,Europe/Prague,0,
2:18:JDFS-20,,"Litvínov,nádraží",,50.5938198166667,13.6110411333333,221,,0,,Europe/Prague,0,
2:18:JDFS-21,,"Litvínov,nám.Míru",,50.5989484,13.60985565,221,,0,,Europe/Prague,0,
2:18:JDFS-22,,"Litvínov,Krušnohor",,50.6008913,13.6025896,221,,0,,Europe/Prague,0,
2:18:JDFS-23,,"Hora Sv.Kateřiny,rozc.Malý Háj",,50.5969429,13.4418793,253,,0,,Europe/Prague,0,
2:18:JDFS-24,,"Nová Ves v Horách,Mikulovice",,50.5905266,13.5018568,252,,0,,Europe/Prague,0,
2:18:JDFS-25,,Nová Ves v Horách,,50.592613675,13.487050525,252,,0,,Europe/Prague,0,
2:18:JDFS-26,,"Nová Ves v Horách,hranice",,50.60102,13.4640837,252,,0,,Europe/Prague,0,
2:18:JDFS-27,,"Nová Ves v Horách,ObÚ",,50.592613675,13.487050525,"252,252",,0,,Europe/Prague,0,
2:18:JDFS-28,,"Nová Ves v Horách,Mikulovice,u domku",,50.5876503,13.4980445,252,,0,,Europe/Prague,0,
2:18:JDFS-29,,"Nová Ves v Horách,u hřbitova",,50.59839,13.47628405,"252,252",,0,,Europe/Prague,0,
2:18:JDFS-3,,"Brandov,CLO",,,,x,,0,,Europe/Prague,0,
2:18:JDFS-30,,"Nová Ves v Horách,u rybníčku",,50.5994339,13.47047375,"252,252",,0,,Europe/Prague,0,
2:18:JDFS-31,,"Litvínov,Máj věž.domy",,50.60310715,13.60848375,221,,0,,Europe/Prague,0,
2:18:JDFS-32,,"Nová Ves v Horách,křiž.",,50.59126665,13.48800085,252,,0,,Europe/Prague,0,
2:18:JDFS-33,,"Olbernhau,Grünthal,Bahnhof",,50.6505623,13.3657913,0,,0,,Europe/Prague,0,
2:18:JDFS-34,,"Nová Ves v Horách,Mikulovice,rozc.",,50.5900841,13.4847813,252,,0,,Europe/Prague,0,
2:18:JDFS-35,,"Brandov,Na Čáře",,50.64977645,13.37258625,254,,0,,Europe/Prague,0,
2:18:JDFS-36,,"Olbernhau,ZOLL",,,,0,,0,,Europe/Prague,0,
2:18:JDFS-37,,"Olbernhau,Krankenhaus",,50.65548,13.3478212,0,,0,,Europe/Prague,0,
2:18:JDFS-38,,"Olbernhau,Busbahnhof",,50.6575241,13.3383188,0,,0,,Europe/Prague,0,
2:18:JDFS-39,,"Olbernhau,Bahnhof",,50.6570244,13.3363361,0,,0,,Europe/Prague,0,
2:18:JDFS-4,,Brandov,,50.6273174,13.39394665,254,,0,,Europe/Prague,0,
2:18:JDFS-40,,"Olbernhau,Grünthal,Löser",,50.6523132,13.3525991,0,,0,,Europe/Prague,0,
2:18:JDFS-5,,"Brandov,odb.Kolonie",,50.63876645,13.38372425,254,,0,,Europe/Prague,0,
2:18:JDFS-6,,"Hora Sv.Kateřiny,Na Pile",,50.61712225,13.4123044,253,,0,,Europe/Prague,0,
2:18:JDFS-7,,"Brandov,ObÚ",,50.6341516,13.3884215,254,,0,,Europe/Prague,0,
2:18:JDFS-8,,Hamr,,50.592535,13.57432795,221,,0,,Europe/Prague,0,
2:18:JDFS-9,,"Hamr,škola",,50.594862,13.5850568,221,,0,,Europe/Prague,0,
2:190:JDFS-16,,"Polepy,,stará škola",,50.503582,14.2520752,671,,0,,Europe/Prague,0,
2:190:JDFS-23,,"Štětí,,zdymadla",,50.474325,14.3590041,651,,0,,Europe/Prague,0,
2:190:JDFS-29,,"Křešice,,Kolonie",,50.5175819,14.2268782,672,,0,,Europe/Prague,0,
2:190:JDFS-3,,Hoštka,,50.48681,14.3341894,654,,0,,Europe/Prague,0,
2:190:JDFS-7,,"Křešice,,školka",,50.52116395,14.2196618,672,,0,,Europe/Prague,0,
2:195:JDFS-11,,"Varnsdorf,5.května",,50.91461945,14.6111336,,,0,,Europe/Prague,0,
2:195:JDFS-12,,"Varnsdorf,Východní škola",,50.91553725,14.62641905,,,0,,Europe/Prague,0,
2:195:JDFS-13,,"Varnsdorf,policie",,50.9187851,14.6197362,,,0,,Europe/Prague,0,
2:195:JDFS-14,,"Varnsdorf,staré nádraží",,50.9097052333333,14.6128308,,,0,,Europe/Prague,0,
2:195:JDFS-2,,"Varnsdorf,Bezručova",,50.92039,14.616538,,,0,,Europe/Prague,0,
2:195:JDFS-3,,"Varnsdorf,Budyšínská",,50.91995,14.6230469,,,0,,Europe/Prague,0,
2:195:JDFS-5,,"Varnsdorf,Kamenická",,50.9164238,14.6135244,,,0,,Europe/Prague,0,
2:195:JDFS-7,,"Varnsdorf,nem.",,50.89477,14.6125355,,,0,,Europe/Prague,0,
2:195:JDFS-9,,"Varnsdorf,pošta",,50.91029,14.6269855,,,0,,Europe/Prague,0,
2:196:JDFS-21,,"Žatec,,Koito",,50.34773,13.546916,901,,0,,Europe/Prague,0,
2:196:JDFS-5,,"Velemyšleves,Minice",,50.3904572,13.5739784,912,,0,,Europe/Prague,0,
2:196:JDFS-6,,"Velemyšleves,Minice,samota",,50.3865776,13.5694246,912,,0,,Europe/Prague,0,
2:196:JDFS-9,,"Velemyšleves,Truzenice",,50.39498,13.5728092,912,,0,,Europe/Prague,0,
2:197:JDFS-13,,"Děčín,Loubí,I",,50.81038,14.2318525,301,,0,,Europe/Prague,0,
2:197:JDFS-18,,"Děčín,Loubí,IV",,50.81038,14.2318525,301,,0,,Europe/Prague,0,
2:199:JDFS-14,,"Postoloprty,Skupice",,50.33614,13.6982536,842,,0,,Europe/Prague,0,
2:199:JDFS-15,,"Postoloprty,Strkovice",,50.325737,13.6498394,842,,0,,Europe/Prague,0,
2:199:JDFS-16,,"Lišany,,ObÚ",,50.3440933,13.6414013,814,,0,,Europe/Prague,0,
2:199:JDFS-2,,"Postoloprty,Hradiště",,50.3325176,13.63789035,842,,0,,Europe/Prague,0,
2:199:JDFS-6,,"Postoloprty,Malnice",,50.3345833,13.71575,842,,0,,Europe/Prague,0,
2:199:JDFS-7,,"Postoloprty,Mradice",,50.33065,13.6780233,842,,0,,Europe/Prague,0,
2:199:JDFS-8,,"Postoloprty,Mradice,mlýn",,50.33065,13.6780233,842,,0,,Europe/Prague,0,
2:19:JDFS-1,,"Bechlín,,ObÚ",,50.4164592666667,14.3409465,682,,0,,Europe/Prague,0,
2:19:JDFS-10,,Libkovice p.Řípem,,50.39178085,14.3403741,683,,0,,Europe/Prague,0,
2:19:JDFS-11,,Libotenice,,50.47663495,14.23012735,669,,0,,Europe/Prague,0,
2:19:JDFS-12,,"Libotenice,,drůbežárna",,50.46954735,14.2308383,669,,0,,Europe/Prague,0,
2:19:JDFS-13,,"Libotenice,,hřbitov",,50.48007865,14.22801305,669,,0,,Europe/Prague,0,
2:19:JDFS-14,,"Litoměřice,,aut.nádr.",,50.5331626333333,14.1404325916667,601,,0,,Europe/Prague,0,
2:19:JDFS-15,,"Travčice,Nučničky",,50.50697825,14.21864745,767,,0,,Europe/Prague,0,
2:19:JDFS-16,,Oleško,,50.478212725,14.1943238,"660,660",,0,,Europe/Prague,0,
2:19:JDFS-17,,"Terezín,Počaply",,50.518515,14.19661475,763,,0,,Europe/Prague,0,
2:19:JDFS-18,,"Terezín,Počaply,cesta",,50.5102749,14.1924593,763,,0,,Europe/Prague,0,
2:19:JDFS-2,,"Bechlín,,u Čtvrtečků",,50.42015455,14.3394151,682,,0,,Europe/Prague,0,
2:19:JDFS-20,,"Bechlín,Předonín,vinice",,50.42935755,14.33770895,682,,0,,Europe/Prague,0,
2:19:JDFS-21,,"Hrobce,Rohatce",,50.4604449,14.2039305333333,"663,663",,0,,Europe/Prague,0,
2:19:JDFS-26,,"Roudnice n.L.,,ČSAD",,50.42730365,14.244528475,661,,0,,Europe/Prague,0,
2:19:JDFS-27,,"Roudnice n.L.,,Glazura",,50.4323510666667,14.2897153333333,661,,0,,Europe/Prague,0,
2:19:JDFS-3,,"Terezín,České Kopisty",,50.52314835,14.16661835,763,,0,,Europe/Prague,0,
2:19:JDFS-33,,"Terezín,,aut.nádr.",,50.5110891,14.1491841,763,,0,,Europe/Prague,0,
2:19:JDFS-34,,"Terezín,,U Památníku",,50.51259,14.1574554,763,,0,,Europe/Prague,0,
2:19:JDFS-35,,"Terezín,,křiž.",,50.5137879666667,14.1391395,763,,0,,Europe/Prague,0,
2:19:JDFS-36,,"Terezín,,škola",,50.5068737,14.14217715,763,,0,,Europe/Prague,0,
2:19:JDFS-37,,Travčice,,50.50449305,14.18710755,767,,0,,Europe/Prague,0,
2:19:JDFS-38,,Židovice,,50.444015,14.23258165,662,,0,,Europe/Prague,0,
2:19:JDFS-41,,"Litoměřice,,obchodní centrum",,50.5256653,14.1376972,601,,0,,Europe/Prague,0,
2:19:JDFS-42,,"Libkovice p.Řípem,,Nad roklí",,50.3950521,14.34563495,683,,0,,Europe/Prague,0,
2:19:JDFS-7,,Hrobce,,50.4610882,14.2298412,663,,0,,Europe/Prague,0,
2:19:JDFS-8,,"Hrobce,,žel.st.",,50.4623976,14.2268968,663,,0,,Europe/Prague,0,
2:19:JDFS-9,,Kostomlaty p.Řípem,,50.38163698,14.33182012,697,,0,,Europe/Prague,0,
2:1:JDFS-1,,"Žiželice,Stroupeč",,50.356617,13.4978456,911,,0,,Europe/Prague,0,
2:1:JDFS-10,,"Žatec,,Chmelařství",,50.3366699,13.54135425,901,,0,,Europe/Prague,0,
2:1:JDFS-11,,"Žatec,,žel.st.západ",,50.33771895,13.5346599,901,,0,,Europe/Prague,0,
2:1:JDFS-12,,"Žatec,,Kovářská",,50.3242149,13.54163,901,,0,,Europe/Prague,0,
2:1:JDFS-2,,"Žatec,Záhoří",,50.3467865,13.5163069,901,,0,,Europe/Prague,0,
2:1:JDFS-3,,"Žatec,Záhoří,rozc.",,50.342435,13.5239749,901,,0,,Europe/Prague,0,
2:1:JDFS-4,,"Žatec,,aut.nádr.",,50.32762628,13.546834,901,,0,,Europe/Prague,0,
2:1:JDFS-5,,"Žatec,,Havlíčkovo nám.",,50.3306847,13.53896045,901,,0,,Europe/Prague,0,
2:1:JDFS-6,,"Žatec,,Lučanská",,50.32436285,13.5332246,901,,0,,Europe/Prague,0,
2:1:JDFS-7,,"Žatec,,sokolovna",,50.3234978,13.5420389,901,,0,,Europe/Prague,0,
2:1:JDFS-8,,"Žatec,,U výtopny",,50.3392327,13.5275016,901,,0,,Europe/Prague,0,
2:1:JDFS-9,,"Žatec,,Bonex",,50.33465255,13.5424074,901,,0,,Europe/Prague,0,
2:200:JDFS-1,,"Velemín,Bílinka",,50.5210882,14.00516275,742,,0,,Europe/Prague,0,
2:200:JDFS-10,,"Chotiměř,,školka",,50.5481164,13.9922154,744,,0,,Europe/Prague,0,
2:200:JDFS-17,,"Velemín,Opárno",,50.53566155,14.00626085,742,,0,,Europe/Prague,0,
2:200:JDFS-18,,"Velemín,Režný Újezd",,50.51781895,13.9958396,742,,0,,Europe/Prague,0,
2:200:JDFS-19,,"Třebenice,Sutom",,50.5043831,13.9738941,742,,0,,Europe/Prague,0,
2:200:JDFS-3,,"Velemín,Bílý Újezd",,50.5478,13.97713425,741,,0,,Europe/Prague,0,
2:200:JDFS-4,,"Velemín,Boreč",,50.510335,13.9902658,742,,0,,Europe/Prague,0,
2:200:JDFS-7,,"Velemín,Dobkovičky",,50.5560824666667,14.0030244,741,,0,,Europe/Prague,0,
2:200:JDFS-8,,"Velemín,Hrušovka,rozc.",,50.5519986,13.9853473,744,,0,,Europe/Prague,0,
2:200:JDFS-9,,Chotiměř,,50.5471878,13.9891739,744,,0,,Europe/Prague,0,
2:203:JDFS-1,,"Štětí,Čakovice",,50.48792225,14.3743348,653,,0,,Europe/Prague,0,
2:203:JDFS-10,,"Úštěk,Ostré",,50.58429265,14.3736658,631,,0,,Europe/Prague,0,
2:203:JDFS-12,,"Úštěk,Rašovice",,50.57043835,14.40183115,634,,0,,Europe/Prague,0,
2:203:JDFS-13,,"Úštěk,Robeč,dol.",,50.5405846,14.4222565,634,,0,,Europe/Prague,0,
2:203:JDFS-14,,"Úštěk,Robeč,hor.",,50.5431023,14.4211435,634,,0,,Europe/Prague,0,
2:203:JDFS-16,,"Snědovice,Strachaly",,50.5132942,14.4248123,652,,0,,Europe/Prague,0,
2:203:JDFS-19,,"Snědovice,Sukorady,rozc.",,50.53028,14.4258318,634,,0,,Europe/Prague,0,
2:203:JDFS-25,,"Hoštka,Velešice",,50.48925595,14.3602467,654,,0,,Europe/Prague,0,
2:203:JDFS-27,,"Hoštka,,Velešická",,50.48791,14.33966875,654,,0,,Europe/Prague,0,
2:203:JDFS-5,,"Úštěk,Kalovice",,50.5586052,14.4038067,634,,0,,Europe/Prague,0,
2:203:JDFS-6,,"Úštěk,,Krásná Studánka",,50.57323,14.4091358,634,,0,,Europe/Prague,0,
2:203:JDFS-7,,"Blíževedly,Skalka,rozc.",,50.5859423333333,14.4084685666667,634,,0,,Europe/Prague,0,
2:203:JDFS-9,,"Snědovice,,Lomy",,50.5095062,14.4150143,"652,652",,0,,Europe/Prague,0,
2:206:JDFS-1,,Bitozeves,,50.3729829333333,13.6405754333333,812,,0,,Europe/Prague,0,
2:73:JDFS-7,,Radechov,,50.28621485,13.2698378,591,,0,,Europe/Prague,0,
2:206:JDFS-15,,"Žatec,,Osvoboditelů",,50.337995,13.5479542,901,,0,,Europe/Prague,0,
2:206:JDFS-2,,"Bitozeves,,škola",,50.3751039,13.64603805,812,,0,,Europe/Prague,0,
2:206:JDFS-3,,Blažim,,50.407753,13.6284137,816,,0,,Europe/Prague,0,
