route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
-CISR-552626-1,2:67:CIST-552626-1-107,2:67:CIST-552626-1-107,,552626 107,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-109,2:67:CIST-552626-1-109,,552626 109,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-110,2:67:CIST-552626-1-110,,552626 110,0,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-114,2:67:CIST-552626-1-114,,552626 114,0,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-115,2:67:CIST-552626-1-115,,552626 115,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-116,2:67:CIST-552626-1-116,,552626 116,0,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-117,2:67:CIST-552626-1-117,,552626 117,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-119,2:67:CIST-552626-1-119,,552626 119,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-120,2:67:CIST-552626-1-120,,552626 120,0,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-121,2:67:CIST-552626-1-121,,552626 121,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-125,2:67:CIST-552626-1-125,,552626 125,1,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-152,2:67:CIST-552626-1-152,,552626 152,0,,,1,2
-CISR-552626-1,2:67:CIST-552626-1-153,2:67:CIST-552626-1-153,,552626 153,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-101,2:68:CIST-001583-1-101,,001583 101,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-102,2:68:CIST-001583-1-102,,001583 102,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-103,2:68:CIST-001583-1-103,,001583 103,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-104,2:68:CIST-001583-1-104,,001583 104,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-105,2:68:CIST-001583-1-105,,001583 105,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-106,2:68:CIST-001583-1-106,,001583 106,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-107,2:68:CIST-001583-1-107,,001583 107,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-108,2:68:CIST-001583-1-108,,001583 108,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-109,2:68:CIST-001583-1-109,,001583 109,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-110,2:68:CIST-001583-1-110,,001583 110,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-151,2:68:CIST-001583-1-151,,001583 151,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-152,2:68:CIST-001583-1-152,,001583 152,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-153,2:68:CIST-001583-1-153,,001583 153,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-154,2:68:CIST-001583-1-154,,001583 154,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-155,2:68:CIST-001583-1-155,,001583 155,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-156,2:68:CIST-001583-1-156,,001583 156,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-157,2:68:CIST-001583-1-157,,001583 157,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-158,2:68:CIST-001583-1-158,,001583 158,0,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-159,2:68:CIST-001583-1-159,,001583 159,1,,,1,2
-CISR-001583-1,2:68:CIST-001583-1-160,2:68:CIST-001583-1-160,,001583 160,0,,,1,2
-CISR-522582-1,2:69:CIST-522582-1-101,2:69:CIST-522582-1-101,,522582 101,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-102,2:69:CIST-522582-1-102,,522582 102,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-103,2:69:CIST-522582-1-103,,522582 103,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-104,2:69:CIST-522582-1-104,,522582 104,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-105,2:69:CIST-522582-1-105,,522582 105,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-106,2:69:CIST-522582-1-106,,522582 106,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-107,2:69:CIST-522582-1-107,,522582 107,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-108,2:69:CIST-522582-1-108,,522582 108,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-201,2:69:CIST-522582-1-201,,522582 201,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-202,2:69:CIST-522582-1-202,,522582 202,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-203,2:69:CIST-522582-1-203,,522582 203,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-204,2:69:CIST-522582-1-204,,522582 204,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-205,2:69:CIST-522582-1-205,,522582 205,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-206,2:69:CIST-522582-1-206,,522582 206,0,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-207,2:69:CIST-522582-1-207,,522582 207,1,,,0,2
-CISR-522582-1,2:69:CIST-522582-1-208,2:69:CIST-522582-1-208,,522582 208,0,,,0,2
-CISR-572526-1,2:70:CIST-572526-1-201,2:70:CIST-572526-1-201,,572526 201,1,,,1,2
-CISR-572526-1,2:70:CIST-572526-1-202,2:70:CIST-572526-1-202,,572526 202,0,,,1,2
-CISR-572526-1,2:70:CIST-572526-1-203,2:70:CIST-572526-1-203,,572526 203,1,,,1,2
-CISR-572526-1,2:70:CIST-572526-1-204,2:70:CIST-572526-1-204,,572526 204,0,,,1,2
-CISR-572526-1,2:70:CIST-572526-1-205,2:70:CIST-572526-1-205,,572526 205,1,,,1,2
-CISR-572526-1,2:70:CIST-572526-1-206,2:70:CIST-572526-1-206,,572526 206,0,,,1,2
-CISR-001585-1,2:71:CIST-001585-1-201,2:71:CIST-001585-1-201,,001585 201,1,,,0,2
-CISR-001585-1,2:71:CIST-001585-1-202,2:71:CIST-001585-1-202,,001585 202,0,,,0,2
-CISR-001585-1,2:71:CIST-001585-1-203,2:71:CIST-001585-1-203,,001585 203,1,,,0,2
-CISR-001585-1,2:71:CIST-001585-1-204,2:71:CIST-001585-1-204,,001585 204,0,,,0,2
-CISR-562764-1,2:72:CIST-562764-1-101,2:72:CIST-562764-1-101,,562764 101,1,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-102,2:72:CIST-562764-1-102,,562764 102,0,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-103,2:72:CIST-562764-1-103,,562764 103,1,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-104,2:72:CIST-562764-1-104,,562764 104,0,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-105,2:72:CIST-562764-1-105,,562764 105,1,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-106,2:72:CIST-562764-1-106,,562764 106,0,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-107,2:72:CIST-562764-1-107,,562764 107,1,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-108,2:72:CIST-562764-1-108,,562764 108,0,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-109,2:72:CIST-562764-1-109,,562764 109,1,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-110,2:72:CIST-562764-1-110,,562764 110,0,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-111,2:72:CIST-562764-1-111,,562764 111,1,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-112,2:72:CIST-562764-1-112,,562764 112,0,,,1,2
-CISR-562764-1,2:72:CIST-562764-1-114,2:72:CIST-562764-1-114,,562764 114,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-101,2:73:CIST-562751-1-101,,562751 101,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-102,2:73:CIST-562751-1-102,,562751 102,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-103,2:73:CIST-562751-1-103,,562751 103,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-104,2:73:CIST-562751-1-104,,562751 104,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-105,2:73:CIST-562751-1-105,,562751 105,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-106,2:73:CIST-562751-1-106,,562751 106,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-107,2:73:CIST-562751-1-107,,562751 107,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-108,2:73:CIST-562751-1-108,,562751 108,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-109,2:73:CIST-562751-1-109,,562751 109,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-110,2:73:CIST-562751-1-110,,562751 110,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-112,2:73:CIST-562751-1-112,,562751 112,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-113,2:73:CIST-562751-1-113,,562751 113,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-114,2:73:CIST-562751-1-114,,562751 114,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-115,2:73:CIST-562751-1-115,,562751 115,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-116,2:73:CIST-562751-1-116,,562751 116,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-117,2:73:CIST-562751-1-117,,562751 117,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-151,2:73:CIST-562751-1-151,,562751 151,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-152,2:73:CIST-562751-1-152,,562751 152,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-153,2:73:CIST-562751-1-153,,562751 153,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-154,2:73:CIST-562751-1-154,,562751 154,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-155,2:73:CIST-562751-1-155,,562751 155,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-156,2:73:CIST-562751-1-156,,562751 156,0,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-157,2:73:CIST-562751-1-157,,562751 157,1,,,1,2
-CISR-562751-1,2:73:CIST-562751-1-158,2:73:CIST-562751-1-158,,562751 158,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-101,2:74:CIST-592458-1-101,,592458 101,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-102,2:74:CIST-592458-1-102,,592458 102,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-103,2:74:CIST-592458-1-103,,592458 103,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-104,2:74:CIST-592458-1-104,,592458 104,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-105,2:74:CIST-592458-1-105,,592458 105,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-106,2:74:CIST-592458-1-106,,592458 106,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-107,2:74:CIST-592458-1-107,,592458 107,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-108,2:74:CIST-592458-1-108,,592458 108,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-109,2:74:CIST-592458-1-109,,592458 109,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-110,2:74:CIST-592458-1-110,,592458 110,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-111,2:74:CIST-592458-1-111,,592458 111,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-112,2:74:CIST-592458-1-112,,592458 112,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-113,2:74:CIST-592458-1-113,,592458 113,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-114,2:74:CIST-592458-1-114,,592458 114,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-115,2:74:CIST-592458-1-115,,592458 115,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-116,2:74:CIST-592458-1-116,,592458 116,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-117,2:74:CIST-592458-1-117,,592458 117,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-118,2:74:CIST-592458-1-118,,592458 118,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-119,2:74:CIST-592458-1-119,,592458 119,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-120,2:74:CIST-592458-1-120,,592458 120,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-121,2:74:CIST-592458-1-121,,592458 121,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-122,2:74:CIST-592458-1-122,,592458 122,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-123,2:74:CIST-592458-1-123,,592458 123,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-124,2:74:CIST-592458-1-124,,592458 124,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-125,2:74:CIST-592458-1-125,,592458 125,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-126,2:74:CIST-592458-1-126,,592458 126,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-127,2:74:CIST-592458-1-127,,592458 127,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-128,2:74:CIST-592458-1-128,,592458 128,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-129,2:74:CIST-592458-1-129,,592458 129,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-130,2:74:CIST-592458-1-130,,592458 130,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-131,2:74:CIST-592458-1-131,,592458 131,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-132,2:74:CIST-592458-1-132,,592458 132,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-133,2:74:CIST-592458-1-133,,592458 133,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-134,2:74:CIST-592458-1-134,,592458 134,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-135,2:74:CIST-592458-1-135,,592458 135,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-136,2:74:CIST-592458-1-136,,592458 136,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-201,2:74:CIST-592458-1-201,,592458 201,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-202,2:74:CIST-592458-1-202,,592458 202,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-203,2:74:CIST-592458-1-203,,592458 203,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-204,2:74:CIST-592458-1-204,,592458 204,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-205,2:74:CIST-592458-1-205,,592458 205,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-206,2:74:CIST-592458-1-206,,592458 206,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-207,2:74:CIST-592458-1-207,,592458 207,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-208,2:74:CIST-592458-1-208,,592458 208,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-209,2:74:CIST-592458-1-209,,592458 209,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-210,2:74:CIST-592458-1-210,,592458 210,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-211,2:74:CIST-592458-1-211,,592458 211,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-212,2:74:CIST-592458-1-212,,592458 212,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-213,2:74:CIST-592458-1-213,,592458 213,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-214,2:74:CIST-592458-1-214,,592458 214,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-215,2:74:CIST-592458-1-215,,592458 215,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-216,2:74:CIST-592458-1-216,,592458 216,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-217,2:74:CIST-592458-1-217,,592458 217,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-218,2:74:CIST-592458-1-218,,592458 218,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-219,2:74:CIST-592458-1-219,,592458 219,1,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-220,2:74:CIST-592458-1-220,,592458 220,0,,,1,2
-CISR-592458-1,2:74:CIST-592458-1-222,2:74:CIST-592458-1-222,,592458 222,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-101,2:75:CIST-582506-1-101,,582506 101,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-102,2:75:CIST-582506-1-102,,582506 102,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-103,2:75:CIST-582506-1-103,,582506 103,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-104,2:75:CIST-582506-1-104,,582506 104,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-105,2:75:CIST-582506-1-105,,582506 105,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-106,2:75:CIST-582506-1-106,,582506 106,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-107,2:75:CIST-582506-1-107,,582506 107,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-108,2:75:CIST-582506-1-108,,582506 108,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-109,2:75:CIST-582506-1-109,,582506 109,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-110,2:75:CIST-582506-1-110,,582506 110,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-111,2:75:CIST-582506-1-111,,582506 111,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-112,2:75:CIST-582506-1-112,,582506 112,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-113,2:75:CIST-582506-1-113,,582506 113,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-114,2:75:CIST-582506-1-114,,582506 114,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-115,2:75:CIST-582506-1-115,,582506 115,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-116,2:75:CIST-582506-1-116,,582506 116,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-117,2:75:CIST-582506-1-117,,582506 117,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-118,2:75:CIST-582506-1-118,,582506 118,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-119,2:75:CIST-582506-1-119,,582506 119,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-120,2:75:CIST-582506-1-120,,582506 120,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-121,2:75:CIST-582506-1-121,,582506 121,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-122,2:75:CIST-582506-1-122,,582506 122,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-123,2:75:CIST-582506-1-123,,582506 123,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-124,2:75:CIST-582506-1-124,,582506 124,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-125,2:75:CIST-582506-1-125,,582506 125,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-126,2:75:CIST-582506-1-126,,582506 126,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-127,2:75:CIST-582506-1-127,,582506 127,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-128,2:75:CIST-582506-1-128,,582506 128,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-129,2:75:CIST-582506-1-129,,582506 129,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-130,2:75:CIST-582506-1-130,,582506 130,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-131,2:75:CIST-582506-1-131,,582506 131,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-132,2:75:CIST-582506-1-132,,582506 132,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-133,2:75:CIST-582506-1-133,,582506 133,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-134,2:75:CIST-582506-1-134,,582506 134,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-135,2:75:CIST-582506-1-135,,582506 135,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-136,2:75:CIST-582506-1-136,,582506 136,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-201,2:75:CIST-582506-1-201,,582506 201,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-202,2:75:CIST-582506-1-202,,582506 202,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-203,2:75:CIST-582506-1-203,,582506 203,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-204,2:75:CIST-582506-1-204,,582506 204,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-205,2:75:CIST-582506-1-205,,582506 205,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-206,2:75:CIST-582506-1-206,,582506 206,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-207,2:75:CIST-582506-1-207,,582506 207,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-208,2:75:CIST-582506-1-208,,582506 208,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-209,2:75:CIST-582506-1-209,,582506 209,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-210,2:75:CIST-582506-1-210,,582506 210,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-211,2:75:CIST-582506-1-211,,582506 211,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-212,2:75:CIST-582506-1-212,,582506 212,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-213,2:75:CIST-582506-1-213,,582506 213,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-214,2:75:CIST-582506-1-214,,582506 214,0,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-215,2:75:CIST-582506-1-215,,582506 215,1,,,1,2
-CISR-582506-1,2:75:CIST-582506-1-216,2:75:CIST-582506-1-216,,582506 216,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-101,2:76:CIST-562743-1-101,,562743 101,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-102,2:76:CIST-562743-1-102,,562743 102,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-103,2:76:CIST-562743-1-103,,562743 103,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-104,2:76:CIST-562743-1-104,,562743 104,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-105,2:76:CIST-562743-1-105,,562743 105,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-106,2:76:CIST-562743-1-106,,562743 106,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-107,2:76:CIST-562743-1-107,,562743 107,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-108,2:76:CIST-562743-1-108,,562743 108,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-109,2:76:CIST-562743-1-109,,562743 109,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-110,2:76:CIST-562743-1-110,,562743 110,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-111,2:76:CIST-562743-1-111,,562743 111,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-112,2:76:CIST-562743-1-112,,562743 112,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-113,2:76:CIST-562743-1-113,,562743 113,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-114,2:76:CIST-562743-1-114,,562743 114,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-115,2:76:CIST-562743-1-115,,562743 115,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-116,2:76:CIST-562743-1-116,,562743 116,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-117,2:76:CIST-562743-1-117,,562743 117,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-201,2:76:CIST-562743-1-201,,562743 201,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-202,2:76:CIST-562743-1-202,,562743 202,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-203,2:76:CIST-562743-1-203,,562743 203,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-204,2:76:CIST-562743-1-204,,562743 204,0,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-205,2:76:CIST-562743-1-205,,562743 205,1,,,1,2
-CISR-562743-1,2:76:CIST-562743-1-206,2:76:CIST-562743-1-206,,562743 206,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-101,2:77:CIST-552685-1-101,,552685 101,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-102,2:77:CIST-552685-1-102,,552685 102,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-103,2:77:CIST-552685-1-103,,552685 103,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-104,2:77:CIST-552685-1-104,,552685 104,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-105,2:77:CIST-552685-1-105,,552685 105,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-106,2:77:CIST-552685-1-106,,552685 106,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-107,2:77:CIST-552685-1-107,,552685 107,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-108,2:77:CIST-552685-1-108,,552685 108,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-109,2:77:CIST-552685-1-109,,552685 109,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-110,2:77:CIST-552685-1-110,,552685 110,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-112,2:77:CIST-552685-1-112,,552685 112,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-113,2:77:CIST-552685-1-113,,552685 113,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-114,2:77:CIST-552685-1-114,,552685 114,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-115,2:77:CIST-552685-1-115,,552685 115,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-116,2:77:CIST-552685-1-116,,552685 116,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-117,2:77:CIST-552685-1-117,,552685 117,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-118,2:77:CIST-552685-1-118,,552685 118,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-119,2:77:CIST-552685-1-119,,552685 119,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-120,2:77:CIST-552685-1-120,,552685 120,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-121,2:77:CIST-552685-1-121,,552685 121,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-122,2:77:CIST-552685-1-122,,552685 122,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-123,2:77:CIST-552685-1-123,,552685 123,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-124,2:77:CIST-552685-1-124,,552685 124,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-125,2:77:CIST-552685-1-125,,552685 125,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-126,2:77:CIST-552685-1-126,,552685 126,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-127,2:77:CIST-552685-1-127,,552685 127,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-128,2:77:CIST-552685-1-128,,552685 128,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-129,2:77:CIST-552685-1-129,,552685 129,1,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-130,2:77:CIST-552685-1-130,,552685 130,0,,,1,2
-CISR-552685-1,2:77:CIST-552685-1-131,2:77:CIST-552685-1-131,,552685 131,1,,,1,2
